Sentence #,Word,Tag
199,permitted,O
199,itself,O
199,to,O
199,be,O
199,altogether,O
199,countered,O
199,.,O
200,and,O
200,checked,O
200,in,O
200,its,O
200,efforts,O
200,towards,O
200,reform,O
200,by,O
200,the,O
200,prohibitory,O
200,costliness,O
200,of,O
200,the,O
200,land,O
200,about,O
200,newgate,ORG
200,.,O
201,it,O
201,was,O
201,very,O
201,desirable,O
201,that,O
201,there,O
201,should,O
201,be,O
201,a,O
201,more,O
201,speedy,O
201,removal,O
201,of,O
201,transports,O
201,from,O
201,newgate,LOC
201,to,O
201,the,O
201,ships,O
201,.,O
202,again,O
202,",",O
202,there,O
202,was,O
202,the,O
202,new,O
202,millbank,O
202,penitentiary,LOC
202,now,O
202,ready,O
202,for,O
202,occupation,O
202,.,O
203,w,O
203,.,O
203,hy,O
203,not,O
203,relieve,ORG
203,newgate,O
203,by,O
203,drawing,O
203,more,O
203,largely,O
203,upon,O
203,the,O
203,superior,O
203,accommodation,O
203,which,ORG
203,millbank,O
203,offered,O
203,.,O
204,the,O
204,chronicles,ORG
204,of,ORG
204,newgate,ORG
204,volume,O
204,2,O
204,by,O
204,arthur,O
204,griffith,O
204,',O
204,s,PER
204,section,PER
204,7,O
204,",",O
204,the,O
204,beginnings,O
204,of,O
204,prison,O
204,reform,O
204,.,O
205,while,O
205,mrs,O
205,fry,O
205,was,PER
205,diligently,O
205,engaged,O
205,upon,O
205,her,O
205,self,O
205,imposed,O
205,task,O
205,in,O
205,newgate,O
205,.,O
206,h,PER
206,.,O
206,owa,O
206,.,O
206,r,O
206,.,O
206,d,O
206,.,O
206,energy,O
206,and,O
206,devotion,O
206,were,O
206,rewarded,O
206,by,O
206,lively,O
206,sympathy,O
206,but,O
206,the,O
206,desire,O
206,to,O
206,improve,O
206,which,O
206,followed,O
206,his,O
206,exposures,O
206,was,O
206,but,O
206,short,O
206,lived,O
206,.,O
207,mr,O
207,.,O
207,neild,O
207,a,PER
207,second,O
207,howard,O
207,.,O
208,mr,O
208,.,O
208,neild,O
208,was,PER
208,compelled,O
208,to,O
208,admit,O
208,in,O
208,1812,O
208,that,O
208,the,O
208,great,O
208,reformation,O
208,produced,O
208,by,O
208,howard,O
208,.,O
209,i,O
209,have,O
209,shown,O
209,in,O
209,a,O
209,previous,O
209,chapter,O
209,what,O
209,newgate,ORG
209,was,O
209,at,O
209,this,O
209,period,O
209,",",O
209,despite,O
209,a,O
209,vast,O
209,expenditure,O
209,and,O
209,boasted,O
209,efforts,O
209,to,O
209,introduce,O
209,reforms,O
209,.,O
210,a,O
210,king,O
210,son,O
210,",",O
210,the,O
210,duke,O
210,of,O
210,gloucester,O
210,",",O
210,was,O
210,the,O
210,patron,LOC
210,among,O
210,the,O
210,vice,O
210,presidents,O
210,were,O
210,many,O
210,great,O
210,peers,O
210,of,O
210,the,O
210,realm,O
210,.,O
211,several,O
211,bishops,O
211,and,O
211,a,O
211,number,O
211,of,O
211,members,O
211,of,O
211,the,O
211,house,O
211,of,ORG
211,commons,ORG
211,",",O
211,including,ORG
211,mr,O
211,manners,O
211,sutton,O
211,.,O
212,mr,O
212,sturges,O
212,bourne,PER
212,",",O
212,sir,PER
212,james,O
212,james,O
212,mackintosh,PER
212,",",O
212,sir,PER
212,james,PER
212,scarlett,O
212,and,O
212,william,PER
212,wilberforce,PER
212,.,O
213,one,O
213,of,O
213,the,O
213,moving,O
213,spirits,O
213,was,O
213,the,O
213,honorable,O
213,h,O
213,.,O
213,g,O
213,.,O
213,bennet,O
213,m,O
213,.,O
213,p,PER
213,.,O
213,whose,O
213,vigorous,O
213,protests,O
213,against,O
213,the,O
213,lamentable,O
213,condition,O
213,of,O
213,newgate,O
213,have,O
213,already,O
213,been,O
213,recorded,O
213,.,O
214,mrs,O
214,.,O
214,fry,O
214,brother,PER
214,",",O
214,mr,O
214,.,O
214,samuel,O
214,hoare,O
214,junior,O
214,",",O
214,was,O
214,chairman,O
214,of,PER
214,the,PER
214,committee,O
214,on,O
214,which,O
214,also,O
214,served,O
214,many,O
214,noted,O
214,members,ORG
214,of,O
214,the,O
214,society,O
214,of,O
214,friends,O
214,.,O
215,mr,O
215,gurney,O
215,",",O
215,mr,PER
215,fry,O
215,",",O
215,messrs,O
215,forster,O
215,and,PER
215,mr,O
215,t,O
215,f,O
215,buxton,PER
215,",",O
215,the,O
215,coadjutor,O
215,of,O
215,wilberforce,O
215,",",O
215,in,O
215,the,O
215,great,O
215,anti,O
215,slavery,PER
215,struggle,O
215,.,O
216,mr,O
216,.,O
216,buxton,O
216,had,PER
216,already,O
216,been,O
216,associated,O
216,with,O
216,mrs,O
216,.,O
216,fry,O
216,in,O
216,the,PER
216,newgate,O
216,visitation,O
216,and,LOC
216,his,O
216,attention,O
216,had,O
216,thus,O
216,been,O
216,drawn,O
216,to,O
216,the,O
216,neglected,O
216,state,O
216,of,O
216,english,O
216,prisons,O
216,.,O
217,when,O
217,in,O
217,belgium,LOC
217,",",O
217,he,O
217,had,O
217,examined,O
217,with,O
217,great,O
217,satisfaction,O
217,",",O
217,the,O
217,admirable,O
217,management,O
217,of,O
217,the,O
217,great,O
217,maison,O
217,de,ORG
217,force,ORG
217,at,ORG
217,ghent,O
217,.,O
218,which,O
218,howard,PER
218,had,O
218,eulogized,O
218,some,O
218,forty,O
218,years,O
218,before,O
218,?,O
219,mr,O
219,.,O
219,buxton,O
219,",",O
219,small,PER
219,work,O
219,on,O
219,prison,O
219,discipline,O
219,gave,O
219,a,O
219,new,O
219,aspect,O
219,to,O
219,the,O
219,question,O
219,he,O
219,had,O
219,so,O
219,much,O
219,at,O
219,heart,O
219,.,O
220,they,O
220,had,O
220,a,O
220,right,O
220,mr,O
220,.,O
220,buxton,O
220,affirmed,O
220,to,PER
220,be,O
220,employed,O
220,in,O
220,their,O
220,own,O
220,crafts,O
220,",",O
220,provided,O
220,it,O
220,could,O
220,be,O
220,safely,O
220,followed,O
220,in,O
220,prison,O
220,.,O
221,the,O
221,convicted,O
221,delinquent,O
221,has,O
221,his,O
221,rights,O
221,",",O
221,said,O
221,mr,O
221,.,O
221,buxton,O
221,authoritatively,O
221,.,O
222,as,O
222,mr,O
222,.,O
222,buxton,O
222,pointed,PER
222,out,O
222,",",O
222,many,O
222,old,O
222,acts,O
222,of,O
222,parliament,O
222,designed,O
222,to,O
222,protect,O
222,the,O
222,prisoner,O
222,were,O
222,still,O
222,in,O
222,full,O
222,force,O
222,.,O
223,as,O
223,far,O
223,back,O
223,as,O
223,the,O
223,reign,O
223,of,O
223,charles,PER
223,ii,PER
223,",",O
223,a,O
223,law,O
223,was,O
223,passed,O
223,declaring,O
223,that,O
223,sufficient,O
223,provision,O
223,should,O
223,be,O
223,made,O
223,for,O
223,the,O
223,relief,O
223,and,O
223,setting,O
223,on,O
223,work,O
223,.,O
224,again,O
224,",",O
224,the,O
224,22,O
224,charles,O
224,ii,PER
224,c,PER
224,20,O
224,ordered,O
224,the,O
224,jailer,O
224,to,O
224,keep,O
224,felons,O
224,and,O
224,debtors,O
224,separate,O
224,and,O
224,apart,O
224,from,O
224,one,O
224,another,O
224,.,O
225,a,O
225,.,O
225,much,O
225,later,O
225,act,O
225,",",O
225,the,O
225,14,O
225,george,O
225,iii,PER
225,c,PER
225,59,O
225,1774,O
225,.,O
226,which,O
226,was,O
226,contemporaneous,O
226,",",O
226,with,O
226,howard,PER
226,first,O
226,journeys,O
226,laid,O
226,down,O
226,precise,O
226,rules,O
226,as,O
226,regards,O
226,cleanliness,O
226,and,O
226,t,O
226,.,O
226,h,O
226,.,O
226,e,O
226,.,O
226,proper,O
226,supply,O
226,of,O
226,space,O
226,and,O
226,air,O
226,.,O
227,by,O
227,t,O
227,!,O
227,h,O
227,?,O
227,e,PER
227,?,O
227,3,PER
227,!,O
227,1,O
227,",",O
227,george,O
227,iii,O
227,c,O
227,.,O
227,46,O
227,s,O
227,.,O
227,5,O
227,.,O
228,the,O
228,most,O
228,important,O
228,jail,O
228,act,O
228,of,O
228,that,O
228,early,O
228,period,O
228,",",O
228,however,O
228,",",O
228,was,O
228,the,O
228,24,O
228,george,O
228,iii,O
228,c,PER
228,54,PER
228,s,O
228,4,O
228,1784,O
228,.,O
229,in,O
229,an,O
229,early,O
229,report,O
229,of,O
229,the,O
229,prison,ORG
229,discipline,ORG
229,",",O
229,improvement,ORG
229,society,ORG
229,.,O
230,i,O
230,.,O
230,n,O
230,1818,O
230,",",O
230,out,O
230,of,O
230,five,O
230,hundred,O
230,and,O
230,eighteen,O
230,prisons,O
230,in,O
230,the,O
230,united,LOC
230,kingdom,LOC
230,.,O
231,to,O
231,specify,O
231,more,O
231,particularly,O
231,one,O
231,or,O
231,two,O
231,of,O
231,the,O
231,worst,O
231,",",O
231,it,O
231,may,O
231,be,O
231,mentioned,O
231,that,O
231,in,O
231,the,O
231,borough,O
231,compter,LOC
231,.,O
232,mr,O
232,.,O
232,buxton,O
232,",",O
232,who,PER
232,found,O
232,this,O
232,declared,O
232,that,O
232,it,O
232,seemed,O
232,physically,O
232,impossible,O
232,",",O
232,but,O
232,he,O
232,was,O
232,assured,O
232,that,O
232,it,O
232,was,O
232,true,O
232,.,O
233,and,O
233,the,O
233,turnkey,O
233,told,O
233,mr,O
233,.,O
233,buxton,O
233,that,PER
233,the,O
233,smell,O
233,on,O
233,first,O
233,opening,O
233,the,O
233,door,O
233,was,O
233,eno,O
233,.,O
233,u,O
233,',O
233,gh,O
233,to,O
233,k,O
233,.,O
233,nock,O
233,down,O
233,a,O
233,horse,O
233,.,O
234,at,O
234,guildford,LOC
234,prison,O
234,",",O
234,which,O
234,mr,O
234,buxton,O
234,also,O
234,visited,PER
234,in,O
234,1818,O
234,.,O
235,matters,O
235,",",O
235,we,O
235,',O
235,re,O
235,on,O
235,much,O
235,the,O
235,same,O
235,footing,O
235,at,LOC
235,st,LOC
235,albans,LOC
235,.,O
236,they,O
236,were,O
236,far,O
236,worse,O
236,at,O
236,bristol,LOC
236,.,O
237,although,O
237,at,O
237,mr,O
237,.,O
237,buxton,O
237,visit,PER
237,a,O
237,new,O
237,jail,O
237,",",O
237,was,O
237,in,O
237,process,O
237,of,O
237,erection,O
237,",",O
237,the,O
237,first,O
237,step,O
237,towards,O
237,reform,O
237,since,O
237,howard,O
237,visitation,O
237,in,O
237,1774,O
237,.,O
238,in,O
238,the,O
238,crowd,O
238,",",O
238,all,O
238,of,O
238,them,O
238,persons,O
238,who,O
238,had,O
238,no,O
238,other,O
238,avocation,O
238,or,O
238,mode,O
238,of,O
238,livelihood,O
238,but,O
238,thieving,O
238,",",O
238,mr,O
238,.,O
238,buxton,O
238,counted,O
238,eleven,O
238,children,O
238,.,O
239,it,O
239,was,O
239,a,O
239,scene,O
239,of,O
239,infernal,O
239,passions,O
239,and,O
239,distresses,O
239,",",O
239,says,O
239,buxton,O
239,",",O
239,which,O
239,few,O
239,have,PER
239,imagination,O
239,sufficient,O
239,to,O
239,picture,O
239,.,O
240,confinement,O
240,for,O
240,twelve,O
240,months,O
240,in,O
240,the,O
240,bristol,LOC
240,jail,O
240,was,O
240,counted,O
240,a,O
240,punishment,O
240,equivalent,O
240,to,O
240,seven,O
240,year,O
240,',O
240,s,O
240,transportation,O
240,.,O
241,already,O
241,as,O
241,early,O
241,as,O
241,1818,O
241,",",O
241,a,O
241,prison,O
241,existed,O
241,at,O
241,bury,O
241,st,O
241,edmunds,LOC
241,",",O
241,which,LOC
241,was,LOC
241,a,LOC
241,model,O
241,for,O
241,imitation,O
241,to,O
241,others,O
241,at,O
241,that,O
241,time,O
241,.,O
242,another,O
242,jail,O
242,that,O
242,of,O
242,ilchester,O
242,was,LOC
242,also,O
242,worthy,O
242,of,O
242,all,O
242,commendation,O
242,",",O
242,it,O
242,e,O
242,?,O
242,x,O
242,',O
242,h,O
242,",",O
242,ibited,O
242,",",O
242,all,O
242,the,O
242,good,O
242,points,O
242,of,O
242,that,O
242,at,O
242,bury,LOC
242,.,O
243,at,O
243,ilchester,LOC
243,",",O
243,the,O
243,rule,O
243,of,O
243,employment,O
243,had,O
243,been,O
243,carried,O
243,further,O
243,.,O
244,a,O
244,system,O
244,not,O
244,adopted,O
244,generally,O
244,till,O
244,nearly,O
244,half,O
244,a,O
244,century,O
244,later,O
244,had,O
244,already,O
244,prevailed,O
244,at,O
244,ilchester,LOC
244,.,O
245,compared,O
245,with,O
245,those,O
245,highly,O
245,meritorious,O
245,institutions,O
245,",",O
245,newgate,ORG
245,still,O
245,showed,O
245,but,O
245,badly,O
245,.,O
246,mainly,O
246,through,O
246,the,O
246,exertions,O
246,of,O
246,a,O
246,new,O
246,governor,O
246,",",O
246,mr,O
246,brown,O
246,",",O
246,who,O
246,succeeded,PER
246,mr,O
246,newman,O
246,at,O
246,new,O
246,.,O
246,gate,O
246,in,PER
246,1817,O
246,.,O
247,mr,O
247,brown,O
247,confidently,PER
247,asserted,O
247,that,O
247,no,O
247,jail,O
247,in,O
247,england,O
247,now,LOC
247,fed,O
247,its,O
247,inmates,O
247,so,O
247,well,O
247,as,O
247,did,O
247,newgate,O
247,.,O
248,mr,O
248,brown,O
248,",",O
248,also,PER
248,much,O
248,to,O
248,his,O
248,own,O
248,credit,O
248,",",O
248,brought,O
248,about,O
248,the,O
248,abandonment,O
248,of,O
248,the,O
248,practice,O
248,of,O
248,ironing,O
248,all,O
248,prisoners,O
248,as,O
248,a,O
248,matter,O
248,of,O
248,course,O
248,.,O
249,in,O
249,1818,O
249,",",O
249,prisoners,O
249,awaiting,O
249,trial,O
249,in,O
249,newgate,LOC
249,were,O
249,at,O
249,length,O
249,relieved,O
249,from,O
249,this,O
249,illegal,O
249,infliction,O
249,.,O
250,mr,O
250,.,O
250,buxton,O
250,mentions,PER
250,the,O
250,case,O
250,of,O
250,a,O
250,boy,O
250,whose,O
250,apparent,O
250,innocence,O
250,and,O
250,artlessness,O
250,had,O
250,attracted,O
250,his,O
250,attention,O
250,.,O
251,he,O
251,left,O
251,newgate,ORG
251,utterly,O
251,corrupted,O
251,and,O
251,after,O
251,lapsing,O
251,into,O
251,crime,O
251,soon,O
251,",",O
251,returned,O
251,with,O
251,a,O
251,very,O
251,different,O
251,character,O
251,.,O
252,some,O
252,attempt,O
252,was,O
252,made,O
252,to,O
252,reduce,O
252,the,O
252,overcrowding,O
252,on,O
252,the,O
252,recommendation,O
252,of,O
252,the,O
252,house,O
252,of,ORG
252,commons,ORG
252,committee,ORG
252,of,ORG
252,1818,O
252,",",O
252,but,O
252,this,O
252,applied,O
252,only,O
252,a,O
252,partial,O
252,remedy,O
252,.,O
253,thus,O
253,disposing,O
253,of,O
253,the,O
253,objection,O
253,so,O
253,long,O
253,raised,O
253,against,O
253,the,O
253,industrial,O
253,employment,O
253,of,O
253,prisoners,O
253,in,O
253,newgate,LOC
253,.,O
254,as,O
254,the,O
254,prison,ORG
254,discipline,ORG
254,",",O
254,society,ORG
254,pertinently,O
254,observed,O
254,in,O
254,a,O
254,report,O
254,dated,O
254,1820,O
254,.,O
255,the,O
255,chronicles,ORG
255,of,ORG
255,newgate,ORG
255,volume,O
255,2,O
255,by,O
255,arthur,O
255,griffith,O
255,',O
255,s,PER
255,section,PER
255,8,O
255,",",O
255,the,O
255,beginnings,O
255,of,O
255,prison,O
255,reform,O
255,.,O
256,newgate,ORG
256,prisoners,O
256,were,O
256,the,O
256,victims,O
256,to,O
256,another,O
256,most,O
256,objectionable,O
256,practice,O
256,",",O
256,which,O
256,obtained,O
256,all,O
256,over,O
256,london,LOC
256,.,O
257,even,O
257,then,O
257,they,O
257,were,O
257,not,O
257,certain,O
257,of,O
257,the,O
257,favor,O
257,for,O
257,i,O
257,find,O
257,a,O
257,reference,O
257,to,O
257,a,O
257,decent,O
257,and,O
257,respectable,O
257,woman,O
257,sent,O
257,to,O
257,newgate,O
257,.,O
258,one,O
258,smug,O
258,alderman,O
258,",",O
258,a,O
258,member,O
258,of,O
258,the,O
258,house,O
258,of,ORG
258,commons,ORG
258,",",O
258,sneered,ORG
258,at,O
258,the,O
258,ultra,O
258,philanthropy,O
258,of,O
258,the,O
258,champions,O
258,of,O
258,prison,O
258,improvement,O
258,.,O
259,our,O
259,prisoners,O
259,have,O
259,all,O
259,that,O
259,prisoners,O
259,ought,O
259,to,O
259,have,O
259,without,O
259,gentlemen,O
259,",",O
259,think,O
259,they,O
259,ought,O
259,to,O
259,be,O
259,indulged,O
259,with,O
259,turkey,O
259,carpets,LOC
259,.,O
260,the,O
260,society,ORG
260,for,ORG
260,the,ORG
260,improvement,ORG
260,of,ORG
260,prison,ORG
260,discipline,ORG
260,was,O
260,taxed,O
260,with,O
260,a,O
260,desire,O
260,to,O
260,introduce,O
260,a,O
260,system,O
260,.,O
261,a,O
261,.,O
261,n,O
261,.,O
261,imputation,O
261,",",O
261,which,O
261,the,ORG
261,society,O
261,indignantly,O
261,and,O
261,very,O
261,justly,O
261,repudiated,O
261,the,O
261,statement,O
261,being,O
261,as,O
261,they,O
261,said,O
261,.,O
262,among,O
262,those,O
262,whom,O
262,the,O
262,society,ORG
262,found,O
262,arrayed,O
262,against,O
262,it,O
262,was,O
262,sydney,PER
262,smith,PER
262,.,O
263,while,O
263,fully,O
263,admitting,O
263,the,O
263,good,O
263,intentions,O
263,of,O
263,the,O
263,society,ORG
263,",",O
263,he,O
263,condemned,O
263,their,O
263,ultra,O
263,humanitari,O
263,",",O
263,anism,O
263,as,O
263,misplaced,O
263,.,O
264,he,O
264,took,O
264,exception,O
264,to,O
264,various,O
264,of,O
264,the,O
264,proposals,O
264,of,O
264,the,O
264,society,ORG
264,he,O
264,thought,O
264,they,O
264,leant,O
264,too,O
264,muc,O
264,',O
264,h,O
264,',O
264,!,O
264,t,O
264,.,O
264,o,O
264,.,O
264,',O
264,a,O
264,',O
264,!,O
264,s,O
264,!,O
264,y,O
264,!,O
264,s,O
264,?,O
264,t,O
264,.,O
264,e,O
264,.,O
264,m,O
264,.,O
264,?,O
264,of,O
264,!,O
265,the,O
265,society,ORG
265,pursued,O
265,its,O
265,laudable,O
265,undertaking,O
265,with,O
265,remarkable,O
265,energy,O
265,and,O
265,great,O
265,singleness,O
265,of,O
265,purpose,O
265,.,O
266,a,O
266,much,O
266,needed,O
266,and,O
266,according,O
266,to,O
266,our,O
266,idea,O
266,',O
266,s,O
266,indispensable,O
266,reform,O
266,already,O
266,initiated,O
266,by,O
266,the,O
266,ladies,O
266,committee,O
266,at,O
266,newgate,ORG
266,.,O
267,the,O
267,good,O
267,",",O
267,it,O
267,tried,O
267,to,O
267,do,O
267,took,O
267,active,O
267,shape,O
267,in,O
267,the,O
267,establishment,O
267,of,O
267,temporary,O
267,refuges,O
267,at,O
267,hoxton,O
267,for,O
267,males,LOC
267,and,O
267,in,O
267,the,O
267,hackney,O
267,road,O
267,for,O
267,females,LOC
267,.,O
268,for,O
268,the,O
268,reception,O
268,of,O
268,deserving,O
268,cases,O
268,discharged,O
268,from,O
268,prison,O
268,",",O
268,the,O
268,governor,O
268,of,O
268,newgate,O
268,and,LOC
268,other,O
268,metropolitan,O
268,prisons,LOC
268,had,O
268,orders,O
268,of,O
268,admission,O
268,to,O
268,this,O
268,refuge,O
268,.,O
269,and,O
269,in,O
269,moral,O
269,and,O
269,religious,O
269,duty,O
269,and,O
269,which,O
269,",",O
269,after,O
269,a,O
269,time,O
269,sought,O
269,to,O
269,provide,O
269,them,O
269,with,O
269,suitable,O
269,situations,O
269,",",O
269,was,O
269,supported,O
269,entirely,O
269,out,O
269,of,O
269,the,O
269,funds,O
269,of,O
269,t,O
269,.,O
269,h,O
269,.,O
269,e,O
269,.,O
269,society,ORG
269,.,O
270,another,O
270,point,O
270,to,O
270,which,O
270,the,O
270,society,ORG
270,devoted,O
270,infinite,O
270,pains,O
270,was,O
270,the,O
270,preparation,O
270,of,O
270,plans,O
270,for,O
270,the,O
270,guidance,O
270,of,O
270,architects,O
270,in,O
270,the,O
270,construction,O
270,of,O
270,prisons,O
270,.,O
271,a,O
271,very,O
271,valuable,O
271,volume,O
271,published,O
271,by,O
271,the,O
271,society,ORG
271,.,O
272,or,O
272,a,O
272,dungeon,O
272,above,O
272,or,O
272,below,O
272,the,O
272,gate,O
272,of,O
272,a,O
272,town,O
272,to,O
272,the,O
272,first,O
272,attempts,O
272,at,O
272,systematic,O
272,reconstruction,O
272,carried,O
272,out,O
272,under,O
272,the,O
272,advice,O
272,and,O
272,supervision,O
272,of,O
272,h,O
272,?,O
272,oward,PER
272,.,O
273,was,O
273,introduced,O
273,as,O
273,early,O
273,as,O
273,1790,O
273,by,O
273,mr,O
273,blackburn,O
273,.,O
274,the,O
274,society,ORG
274,did,O
274,not,O
274,limit,O
274,its,O
274,remarks,O
274,to,O
274,the,O
274,description,O
274,of,O
274,what,O
274,had,O
274,already,O
274,been,O
274,done,O
274,.,O
275,the,O
275,new,O
275,jails,O
275,",",O
275,as,O
275,howard,O
275,says,PER
275,having,O
275,pompous,O
275,fronts,O
275,",",O
275,appear,O
275,like,O
275,palaces,O
275,to,O
275,the,O
275,lower,O
275,class,O
275,of,O
275,people,O
275,and,O
275,many,O
275,persons,O
275,are,O
275,against,O
275,them,O
275,on,O
275,this,O
275,account,O
275,.,O
276,the,O
276,prison,ORG
276,society,ORG
276,reproves,O
276,the,O
276,misdirected,O
276,efforts,O
276,of,O
276,ambitious,O
276,architects,O
276,who,O
276,",",O
276,by,O
276,a,O
276,lavish,O
276,and,O
276,improvident,O
276,expenditure,O
276,of,O
276,public,O
276,money,O
276,.,O
277,these,O
277,are,O
277,principles,O
277,fully,O
277,recognized,O
277,now,O
277,a,O
277,days,O
277,and,O
277,it,O
277,may,O
277,fairly,O
277,be,O
277,conceded,O
277,that,O
277,the,O
277,prison,O
277,discipline,O
277,society,O
277,ideal,ORG
277,.,O
278,after,O
278,a,O
278,few,O
278,years,O
278,of,O
278,active,O
278,exertion,O
278,",",O
278,the,O
278,society,ORG
278,was,O
278,rewarded,O
278,by,O
278,fresh,O
278,legislation,O
278,.,O
279,to,O
279,its,O
279,efforts,O
279,and,O
279,their,O
279,effect,O
279,upon,O
279,parliament,O
279,and,ORG
279,the,O
279,public,O
279,mind,O
279,",",O
279,we,O
279,must,O
279,attribute,O
279,the,O
279,new,O
279,jail,O
279,acts,O
279,of,O
279,4,O
279,george,O
279,iv,O
279,.,O
280,cap,O
280,64,O
280,and,O
280,5,O
280,george,O
280,iv,O
280,cap,PER
280,85,PER
280,.,O
281,classification,O
281,was,O
281,insisted,O
281,upon,O
281,in,O
281,the,O
281,manner,O
281,laid,O
281,down,O
281,by,O
281,the,O
281,24,O
281,george,O
281,iii,PER
281,cap,PER
281,54,O
281,.,O
282,the,O
282,second,O
282,act,O
282,passed,O
282,in,O
282,the,O
282,following,O
282,year,O
282,enlarged,O
282,and,O
282,amended,O
282,the,O
282,first,O
282,and,O
282,at,O
282,the,O
282,same,O
282,time,O
282,gave,O
282,powers,O
282,to,O
282,the,O
282,house,O
282,.,O
283,the,O
283,promulgation,O
283,of,O
283,these,O
283,two,O
283,jail,O
283,acts,O
283,strengthened,O
283,the,O
283,hands,O
283,of,O
283,the,O
283,prison,ORG
283,discipline,ORG
283,society,ORG
283,enormously,O
283,.,O
284,the,O
284,society,ORG
284,did,O
284,not,O
284,shrink,O
284,from,O
284,its,O
284,self,O
284,imposed,O
284,duty,O
284,but,O
284,continued,O
284,year,O
284,after,O
284,year,O
284,with,O
284,unflagging,O
284,energy,O
284,and,O
284,unflinching,O
284,spirit,O
284,to,O
284,watch,O
284,closely,O
284,.,O
285,u,O
285,.,O
285,p,O
285,.,O
285,on,O
285,these,O
285,and,O
285,the,O
285,private,O
285,visitations,O
285,made,O
285,by,O
285,various,O
285,members,ORG
285,",",O
285,the,O
285,society,O
285,obtained,O
285,the,O
286,j,O
286,.,O
286,a,O
286,.,O
286,i,O
286,.,O
286,l,O
286,.,O
286,s,O
286,.,O
286,of,O
286,which,O
286,the,O
286,old,LOC
286,prison,O
286,at,O
286,reading,O
286,was,O
286,a,O
286,specimen,O
286,",",O
286,we,O
286,',O
286,re,O
286,still,O
287,numbers,O
287,of,O
287,the,O
287,jails,O
287,were,O
287,still,O
287,unprovided,O
287,with,O
287,chaplains,O
287,and,O
287,the,O
287,prisoners,O
287,never,O
287,heard,O
287,divine,O
287,service,O
287,.,O
288,the,O
288,interior,O
288,of,O
288,one,O
288,prison,O
288,was,O
288,illuminated,O
288,throughout,O
288,with,O
288,gas,O
288,still,O
288,a,O
288,novelty,O
288,which,O
288,had,O
288,been,O
288,generally,O
288,adopted,O
288,in,O
288,london,O
288,only,O
288,four,O
288,years,O
288,previously,LOC
288,.,O
289,four,O
289,years,O
289,later,O
289,",",O
289,the,O
289,prison,ORG
289,society,ORG
289,reported,O
289,.,O
290,at,O
290,the,O
290,new,LOC
290,prison,LOC
290,",",O
290,clerkenwell,O
290,",",O
290,which,LOC
290,had,O
290,become,O
290,the,O
290,principal,O
290,reception,O
290,jail,O
