Sentence #,Word,Tag
290,of,O
290,middles,O
290,.,O
290,e,O
290,.,O
290,x,LOC
290,.,O
290,and,O
290,so,O
290,took,O
290,all,O
290,the,O
290,untried,O
290,.,O
291,yet,O
291,to,O
291,clerkenwell,LOC
291,",",O
291,we,O
291,',O
291,re,O
291,now,O
291,committed,O
291,the,O
291,juveniles,O
291,and,O
291,all,O
291,who,O
291,were,O
291,inexperienced,O
291,in,O
291,crime,O
291,.,O
292,mr,O
292,.,O
292,peel,O
292,",",O
292,who,PER
292,as,O
292,home,O
292,secretary,O
292,had,O
292,charge,O
292,of,O
292,the,O
292,bill,O
292,?,O
293,w,O
293,.,O
293,hich,O
293,became,O
293,the,O
293,4,PER
293,george,PER
293,iv,O
293,cap,O
293,64,O
293,said,O
293,that,O
293,he,O
293,had,O
293,abstained,O
293,from,O
293,legislating,O
293,for,O
293,these,O
293,small,O
293,jurisdictions,O
293,on,O
293,mature,O
293,deliberation,O
293,.,O
294,at,O
294,this,O
294,time,O
294,there,O
294,were,O
294,in,O
294,england,LOC
294,",",O
294,one,O
294,hundred,O
294,and,O
294,seventy,O
294,boroughs,O
294,",",O
294,cities,O
294,towns,O
294,and,O
294,liberties,O
294,.,O
295,as,O
295,the,O
295,society,ORG
295,put,O
295,it,O
295,in,O
295,1827,O
295,",",O
295,the,O
295,friends,O
295,to,O
295,the,O
295,improvement,O
295,of,O
295,prison,O
295,discipline,O
295,will,O
295,regret,O
295,to,O
295,learn,O
295,.,O
296,the,O
296,society,ORG
296,proceeded,O
296,to,O
296,support,O
296,this,O
296,indictment,O
296,by,O
296,facts,O
296,it,O
296,is,O
296,much,O
296,the,O
296,old,O
296,story,O
296,.,O
297,as,O
297,is,O
297,shown,O
297,by,O
297,the,O
297,report,O
297,of,O
297,the,O
297,commissioners,ORG
297,to,O
297,inquire,O
297,into,O
297,the,O
297,state,O
297,of,O
297,the,O
297,municipal,O
297,corporation,O
297,',O
297,s,O
297,in,O
297,",",O
297,1835,O
297,.,O
298,thus,O
298,dina,PER
298,',O
298,s,PER
298,mwddy,O
298,in,O
298,merionethshire,LOC
298,had,O
298,besides,O
298,the,O
298,pinfold,O
298,and,O
298,the,O
298,stocks,O
298,or,O
298,crib,O
298,a,O
298,little,O
298,prison,O
298,.,O
299,clun,O
299,in,O
299,shropshire,O
299,had,LOC
299,a,O
299,lock,O
299,up,O
299,under,O
299,the,O
299,town,O
299,hall,O
299,.,O
300,at,O
300,eye,LOC
300,in,O
300,suffolk,O
300,",",O
300,the,LOC
300,jail,O
300,was,O
300,part,O
300,of,O
300,the,O
300,poor,O
300,house,O
300,",",O
300,so,O
300,it,O
300,was,O
300,at,O
300,richmond,O
300,in,O
300,yorkshire,O
300,",",O
300,where,LOC
300,the,O
300,master,O
300,of,LOC
300,the,O
300,workhouse,O
300,was,O
300,also,O
300,keeper,O
300,of,O
300,the,O
300,jail,O
300,",",O
301,at,O
301,godmanchester,LOC
301,",",O
301,there,O
301,was,O
301,no,O
301,jail,O
301,",",O
301,but,O
301,a,O
301,cage,O
301,to,O
301,secure,O
301,prisoners,O
301,till,O
301,they,O
301,could,O
301,be,O
301,taken,O
301,before,O
301,a,O
301,magistrate,O
301,.,O
302,kidderminster,ORG
302,had,O
302,a,O
302,prison,O
302,one,O
302,damp,O
302,chill,O
302,room,O
302,.,O
303,at,O
303,walsall,LOC
303,in,O
303,staffordshire,O
303,.,O
304,new,ORG
304,.,O
304,gate,O
304,through,O
304,all,O
304,these,O
304,years,O
304,continued,O
304,a,O
304,bye,O
304,word,O
304,with,O
304,the,O
304,society,ORG
304,.,O
305,but,O
305,it,O
305,was,O
305,pointed,O
305,out,O
305,in,O
305,1823,O
305,that,O
305,defective,O
305,construction,O
305,must,O
305,always,O
305,bar,O
305,the,O
305,way,O
305,to,O
305,any,O
305,radical,O
305,improvement,O
305,in,O
305,newgate,LOC
305,.,O
306,in,O
306,1824,O
306,",",O
306,newgate,LOC
306,had,O
306,no,O
306,glass,O
306,in,O
306,its,O
306,windows,O
306,",",O
306,except,O
306,in,O
306,the,O
306,infirmary,O
306,and,O
306,one,O
306,ward,O
306,of,O
306,the,O
306,chapel,O
306,yard,O
306,.,O
307,there,O
307,was,O
307,a,O
307,diminution,O
307,in,O
307,the,O
307,numbers,O
307,in,O
307,custody,O
307,due,O
307,to,O
307,the,O
307,adoption,O
307,of,O
307,the,O
307,practice,O
307,of,O
307,not,O
307,committing,O
307,at,O
307,once,O
307,to,O
307,newgate,O
307,every,LOC
307,offender,O
307,for,O
307,trial,O
307,at,O
307,the,O
307,old,O
307,bailey,LOC
307,.,O
308,in,O
308,1827,O
308,the,O
308,society,ORG
308,was,O
308,compelled,O
308,to,O
308,report,O
308,that,O
308,no,O
308,material,O
308,change,O
308,had,O
308,taken,O
308,place,O
308,in,O
308,n,O
308,.,O
308,e,LOC
308,.,O
308,w,O
308,.,O
308,g,O
308,.,O
308,a,O
308,.,O
308,t,O
308,.,O
308,e,O
308,.,O
308,',O
308,s,O
308,.,O
308,i,O
308,.,O
308,n,O
308,.,O
309,idleness,O
309,was,O
309,still,O
309,the,O
309,general,O
309,rule,O
309,for,O
309,all,O
309,prisoners,O
309,in,O
309,newgate,LOC
309,in,O
309,defiance,O
309,of,O
309,the,O
309,law,O
309,.,O
310,i,O
310,shall,O
310,have,O
310,more,O
310,to,O
310,say,O
310,on,O
310,this,O
310,subject,O
310,and,O
310,upon,O
310,the,O
310,state,O
310,of,O
310,newgate,O
310,generally,LOC
310,in,O
310,the,O
310,following,O
310,chapter,O
310,.,O
311,the,O
311,prison,ORG
311,society,ORG
311,did,O
311,not,O
311,relax,O
311,its,O
311,efforts,O
311,",",O
311,as,O
311,time,O
311,passed,O
311,",",O
311,but,O
311,its,O
311,leading,O
311,members,O
311,had,O
311,other,O
311,and,O
311,more,O
311,pressing,O
311,claims,O
311,upon,O
311,their,O
311,energies,O
311,.,O
312,mr,O
312,.,O
312,buxton,O
312,had,PER
312,succeeded,O
312,to,O
312,the,O
312,great,O
312,work,O
312,which,O
312,william,O
312,wilberforce,PER
312,had,PER
312,commenced,O
312,and,O
312,led,O
312,the,O
312,repeated,O
312,attacks,O
312,upon,O
312,slavery,O
312,in,O
312,british,O
312,colonies,O
312,.,O
313,nevertheless,O
313,",",O
313,a,O
313,committee,O
313,of,O
313,the,O
313,house,ORG
313,of,ORG
313,commons,ORG
313,was,O
313,appointed,O
313,in,O
313,1831,O
313,to,O
313,report,O
313,upon,O
313,the,O
313,whole,O
313,system,O
313,of,O
313,secondary,O
313,punishments,O
313,.,O
314,this,O
314,committee,ORG
314,animadverted,O
314,strongly,O
314,upon,O
314,the,O
314,system,O
314,in,O
314,force,O
314,at,O
314,the,O
314,metropolitan,LOC
314,jails,LOC
314,and,O
314,more,O
314,especially,O
314,upon,O
314,the,O
314,condition,O
314,of,O
314,newgate,O
314,.,O
315,mr,O
315,.,O
315,samuel,O
315,hoare,PER
315,was,PER
315,examined,O
315,by,O
315,this,O
315,committee,O
315,.,O
316,and,O
316,stated,O
316,that,O
316,in,O
316,his,O
316,opinion,O
316,",",O
316,newgate,ORG
316,",",O
316,as,O
316,the,O
316,common,O
316,jail,O
316,of,O
316,middlesex,O
316,",",O
316,was,LOC
316,wholly,O
316,inadequate,O
316,to,O
316,the,O
316,proper,O
316,confinement,O
316,of,O
316,its,O
316,prisoners,O
316,.,O
317,the,O
317,prisoners,O
317,were,O
317,crowded,O
317,together,O
317,in,O
317,the,O
317,jail,O
317,",",O
317,contrary,O
317,to,O
317,the,O
317,requirements,O
317,of,O
317,the,O
317,4,O
317,george,O
317,iv,PER
317,.,O
318,again,O
318,in,O
318,1835,O
318,",",O
318,prisons,O
318,and,O
318,their,O
318,inmates,O
318,became,O
318,once,O
318,more,O
318,the,O
318,care,O
318,of,O
318,the,O
318,senate,ORG
318,and,O
318,the,O
318,subject,O
318,was,O
318,taken,O
318,up,O
318,this,O
318,time,O
318,by,O
318,the,O
318,house,O
318,of,ORG
318,lords,ORG
318,.,O
319,a,O
319,committee,ORG
319,was,O
319,appointed,O
319,under,O
319,the,O
319,presidency,O
319,of,O
319,the,O
319,duke,O
319,of,O
319,richmond,O
319,.,O
320,to,O
320,inquire,O
320,into,O
320,and,O
320,report,O
320,upon,O
320,the,O
320,several,O
320,jails,O
320,and,O
320,houses,O
320,of,O
320,correction,O
320,in,O
320,the,O
320,counties,O
320,",",O
320,cities,O
320,and,O
320,corporate,O
320,towns,O
320,within,O
320,england,O
320,and,O
320,wales,LOC
320,.,O
321,the,O
321,lord,ORG
321,',O
321,s,ORG
321,committee,ORG
321,fully,O
321,recognized,O
321,the,O
321,painful,O
321,fact,O
321,.,O
322,still,O
322,under,O
322,the,O
322,borough,ORG
322,corporations,ORG
322,",",O
322,the,O
322,commons,O
322,committee,ORG
322,gave,ORG
322,it,ORG
322,as,O
322,their,O
322,opinion,O
322,that,O
322,',O
322,t,O
322,.,O
322,h,O
322,.,O
322,e,O
322,.,O
322,y,O
322,.,O
322,.,O
322,w,O
322,.,O
322,e,O
322,.,O
322,r,O
322,.,O
322,e,O
322,.,O
322,in,O
323,in,O
323,some,O
323,large,O
323,towns,O
323,as,O
323,at,O
323,berwick,O
323,on,LOC
323,tweed,O
323,southampton,O
323,and,O
323,southwark,LOC
323,",",O
323,they,O
323,the,O
323,prisons,LOC
323,are,O
323,in,O
323,a,O
323,very,O
323,discreditable,O
323,condition,O
323,.,O
324,the,O
324,lords,ORG
324,committee,ORG
324,on,ORG
324,jails,ORG
324,were,ORG
324,of,O
324,the,O
324,same,O
324,opinion,O
324,and,O
324,considered,O
324,the,O
324,prisons,O
324,under,O
324,corporat,O
324,',O
324,e,O
324,?,O
324,or,O
324,peculiar,O
324,",",O
324,jurisdiction,O
324,in,O
324,a,O
324,very,O
324,unsatisfactory,O
324,condition,O
324,.,O
325,the,O
325,whole,O
325,question,O
325,was,O
325,again,O
325,dealt,O
325,with,O
325,in,O
325,lord,O
325,john,PER
325,russell,PER
325,bill,O
325,for,O
325,the,O
325,reform,O
325,of,O
325,the,O
325,municipal,O
325,corporations,O
325,and,ORG
325,with,ORG
325,a,O
325,more,O
325,liberal,O
325,election,O
325,of,O
325,town,O
325,councilors,O
325,.,O
326,the,O
326,chronicles,ORG
326,of,ORG
326,newgate,ORG
326,volume,O
326,2,O
326,by,O
326,arthur,O
326,griffith,O
326,',O
326,s,PER
326,section,PER
326,9,O
326,",",O
326,the,O
326,first,O
326,report,O
326,of,O
326,the,O
326,inspector,O
326,of,O
326,prisons,O
326,.,O
327,newgate,ORG
327,has,O
327,remained,O
327,rather,O
327,in,O
327,the,O
327,background,O
327,while,O
327,the,O
327,whole,O
327,of,O
327,the,O
327,jails,O
327,as,O
327,a,O
327,body,O
327,were,O
327,under,O
327,discussion,O
327,.,O
328,i,O
328,shall,O
328,now,O
328,return,O
328,to,O
328,the,O
328,great,O
328,jail,O
328,of,O
328,the,O
328,city,O
328,of,O
328,london,LOC
328,and,O
328,give,O
328,a,O
328,more,O
328,detailed,O
328,account,O
328,of,O
328,its,O
328,condition,O
328,and,O
328,inner,O
328,life,O
328,.,O
329,these,O
329,gentlemen,O
329,were,O
329,appointed,O
329,in,O
329,october,O
329,1835,O
329,",",O
329,owing,O
329,to,O
329,the,O
329,strong,O
329,representations,O
329,of,O
329,the,O
329,lords,O
329,committee,ORG
329,.,O
330,mr,O
330,.,O
330,samuel,O
330,hoare,PER
330,",",O
330,when,PER
330,examined,O
330,considered,O
330,it,O
330,indispensably,O
330,necessary,O
330,to,O
330,carry,O
330,out,O
330,whatever,O
330,system,O
330,might,O
330,be,O
330,established,O
330,.,O
331,sir,O
331,frederick,PER
331,roe,PER
331,was,O
331,of,O
331,the,O
331,same,O
331,opinion,O
331,as,O
331,regards,O
331,the,O
331,appointment,O
331,",",O
331,but,O
331,he,O
331,would,O
331,give,O
331,the,O
331,inspectors,O
331,the,O
331,power,O
331,of,O
331,acting,O
331,as,O
331,well,O
331,as,O
331,reporting,O
331,.,O
332,with,O
332,those,O
332,who,O
332,made,O
332,the,O
332,selection,O
332,of,O
332,the,O
332,first,O
332,inspectors,O
332,and,O
332,the,O
332,two,O
332,gentlemen,O
332,appointed,O
332,",",O
332,we,O
332,',O
332,re,O
332,probably,O
332,the,O
332,most,O
332,fitted,O
332,in,O
332,england,LOC
332,to,O
332,be,O
332,so,O
332,employed,O
332,.,O
333,one,O
333,was,O
333,mr,O
333,.,O
333,william,O
333,crawford,PER
333,",",O
333,the,PER
333,other,O
333,the,O
333,rev,O
333,whitworth,O
333,russell,O
333,.,O
334,w,PER
334,.,O
334,ill,PER
334,.,O
334,i,O
334,.,O
334,am,O
334,crawford,O
334,had,O
334,been,O
334,one,O
334,of,O
334,the,O
334,promoters,O
334,and,O
334,managers,ORG
334,of,ORG
334,the,ORG
334,philanthropic,ORG
334,society,ORG
334,farm,ORG
334,school,O
334,.,O
335,later,O
335,on,O
335,",",O
335,he,O
335,had,O
335,devoted,O
335,himself,O
335,to,O
335,the,O
335,personal,O
335,investigation,O
335,of,O
335,the,O
335,prisons,O
335,of,O
335,the,O
335,united,LOC
335,states,LOC
335,.,O
336,at,O
336,that,O
336,time,O
336,",",O
336,the,O
336,mild,O
336,and,O
336,intelligent,O
336,prison,O
336,discipline,O
336,in,O
336,force,O
336,in,O
336,pennsylvania,LOC
336,",",O
336,the,O
336,legacy,O
336,of,O
336,the,O
336,old,O
336,quaker,O
336,immigrants,O
336,.,O
337,had,O
337,made,O
337,such,O
337,prisons,O
337,as,O
337,auburn,LOC
337,",",O
337,a,O
337,model,O
337,for,O
337,imitation,O
337,.,O
338,france,LOC
338,had,O
338,sent,O
338,misseurs,PER
338,beaumont,PER
338,and,O
338,de,PER
338,tocqueville,PER
338,",",O
338,who,O
338,subsequently,O
338,published,O
338,several,O
338,interesting,O
338,works,O
338,on,O
338,the,O
338,subject,O
338,.,O
339,england,LOC
339,was,O
339,represented,O
339,by,O
339,mr,O
339,crawford,O
339,and,PER
339,the,O
339,result,O
339,of,O
339,his,O
339,inquiry,O
339,was,O
339,given,O
339,to,O
339,the,O
339,public,O
339,as,O
339,an,O
339,appendix,O
339,to,O
339,the,O
339,house,O
339,of,O
339,commons,ORG
339,report,ORG
339,on,ORG
339,secondary,O
339,punishments,O
339,.,O
340,mr,O
340,.,O
340,crawford,O
340,was,PER
340,thoroughly,O
340,versed,O
340,in,O
340,the,O
340,still,O
340,",",O
340,imperfectly,O
340,understood,O
340,science,O
340,of,O
340,prison,O
340,management,O
340,and,O
340,fully,O
340,qualified,O
340,for,O
340,his,O
340,new,O
340,duties,O
340,.,O
341,the,O
341,second,O
341,inspector,O
341,",",O
341,the,O
341,rev,O
341,whitworth,O
341,russell,O
341,",",O
341,was,PER
341,the,PER
341,chaplain,O
341,of,O
341,millbank,O
341,penitentiary,O
341,?,O
342,the,O
342,great,O
342,architectural,O
342,experiment,O
342,",",O
342,which,O
342,grew,O
342,out,O
342,of,O
342,the,O
342,strong,O
342,representations,O
342,of,O
342,jeremy,PER
342,bentham,PER
342,and,O
342,others,O
342,and,O
342,was,O
342,the,O
342,first,O
342,national,O
342,recognition,O
342,of,O
342,the,O
342,principle,O
342,.,O
343,messrs,O
343,crawford,O
343,and,PER
343,russell,O
343,proceeded,PER
343,to,O
343,carry,O
343,out,O
343,their,O
343,new,O
343,functions,O
343,',O
343,with,O
343,commendable,O
343,energy,O
343,and,O
343,without,O
343,a,O
343,moment,O
343,",",O
343,loss,O
343,of,O
343,time,O
343,.,O
344,the,O
344,ink,O
344,was,O
344,barely,O
344,dry,O
344,upon,O
344,their,O
344,letters,O
344,of,O
344,appointment,O
344,before,O
344,they,O
344,appeared,O
344,at,O
344,newgate,LOC
344,',O
344,a,O
344,.,O
344,n,O
344,.,O
344,d,O
344,.,O
344,.,O
344,c,O
344,.,O
344,o,O
344,.,O
344,m,O
344,.,O
344,m,O
344,.,O
345,and,O
345,limited,O
345,it,O
345,to,O
345,newgate,ORG
345,alone,O
345,",",O
345,newgate,O
345,indeed,ORG
345,became,O
345,the,O
345,sole,O
345,theme,O
345,of,O
345,their,O
345,first,O
345,report,O
345,.,O
346,there,O
346,was,O
346,no,O
346,longer,O
346,the,O
346,faintest,O
346,possible,O
346,excuse,O
346,for,O
346,overcrowding,O
346,the,O
346,numbers,O
346,now,O
346,committed,O
346,to,O
346,newgate,O
346,had,ORG
346,sensibly,O
346,diminished,O
346,.,O
347,a,O
347,.,O
347,n,O
347,.,O
347,occasional,O
347,prisoner,O
347,or,O
347,two,O
347,committed,O
347,by,O
347,the,ORG
347,houses,ORG
347,of,ORG
347,parliament,O
347,",",O
347,the,O
347,courts,ORG
347,of,ORG
347,king,ORG
347,bench,ORG
347,",",O
347,common,ORG
347,pleas,ORG
347,.,O
348,the,O
348,exchequer,ORG
348,",",O
348,the,O
348,commissioners,O
348,of,ORG
348,bankruptcy,O
348,and,O
348,of,O
348,taxes,O
348,",",O
348,smugglers,O
348,and,O
348,a,O
348,larger,O
348,number,O
348,sentenced,O
348,for,O
348,very,O
348,short,O
348,terms,O
348,.,O
349,and,O
349,for,O
349,offenses,O
349,of,O
349,the,O
349,most,O
349,varying,O
349,description,O
349,by,O
349,the,O
349,central,O
349,criminal,ORG
349,court,ORG
349,.,O
350,but,O
350,incredible,O
350,as,O
350,it,O
350,may,O
350,appear,O
350,the,O
350,authorities,O
350,of,O
350,newgate,O
350,declined,ORG
350,to,O
350,avail,O
350,themselves,O
350,of,O
350,the,O
350,advantages,O
350,offered,O
350,them,O
350,.,O
351,no,O
351,",",O
351,doubt,O
351,the,O
351,governor,O
351,for,O
351,the,O
351,time,O
351,being,O
351,.,O
351,mr,O
351,cope,O
351,was,O
351,in,PER
351,a,O
351,great,O
351,measure,O
351,to,O
351,blame,O
351,for,O
351,all,O
351,this,O
351,and,O
351,for,O
351,the,O
351,want,O
351,of,O
351,proper,O
351,classification,O
351,.,O
352,i,O
352,shall,O
352,have,O
352,occasion,O
352,to,O
352,speak,O
352,again,O
352,and,O
352,more,O
352,at,O
352,length,O
352,of,O
352,mr,O
352,cope,O
352,",",O
352,careless,O
352,and,O
352,perfunctory,PER
352,discharge,O
352,.,O
353,he,O
353,blamed,O
353,the,O
353,construction,O
353,of,O
353,newgate,LOC
353,for,O
353,the,O
353,neglect,O
353,of,O
353,classification,O
353,and,O
353,was,O
353,yet,O
353,compelled,O
353,to,O
353,confess,O
353,that,O
353,he,O
353,had,O
353,made,O
353,no,O
353,attempt,O
353,",",O
353,whatever,O
353,to,O
353,carry,O
353,it,O
353,out,O
353,.,O
354,within,O
354,this,O
354,the,O
354,greatest,O
354,nursery,O
354,of,O
354,crime,O
354,in,O
354,london,LOC
354,should,O
354,exercise,O
354,even,O
354,the,O
354,commonest,O
354,care,O
354,for,O
354,the,O
354,person,O
354,',O
354,al,O
354,decency,O
354,or,O
354,comfort,O
354,of,O
354,the,O
354,prisoners,O
354,',O
355,and,O
355,might,O
355,always,O
355,smoke,O
355,his,O
355,pipe,O
355,undisturbed,O
355,for,O
355,although,O
355,the,O
355,use,O
355,of,O
355,tobacco,O
355,had,O
355,been,O
355,prohibited,O
355,since,O
355,the,O
355,report,O
355,of,O
355,the,O
355,lords,ORG
355,committee,ORG
355,.,O
356,nothing,O
356,was,O
356,more,O
356,prominently,O
356,brought,O
356,out,O
356,by,O
356,the,O
356,inspectors,O
356,than,O
356,the,O
356,inefficiency,O
356,of,O
356,the,O
356,governor,O
356,.,O
356,at,O
356,that,O
356,time,O
356,",",O
356,mr,O
356,.,O
356,cope,O
356,.,O
357,but,O
357,it,O
357,is,O
357,only,O
357,fair,O
357,to,O
357,mr,O
357,.,O
357,cope,O
357,to,PER
357,state,O
357,that,O
357,he,O
357,himself,O
357,said,O
357,he,O
357,went,O
357,whenever,O
357,he,O
357,could,O
357,find,O
357,time,O
357,.,O
358,and,O
358,it,O
358,was,O
358,not,O
358,the,O
358,least,O
358,part,O
358,of,O
358,the,O
358,blame,O
358,imputed,O
358,to,O
358,him,O
358,that,O
358,he,O
358,made,O
358,special,O
358,favorites,O
358,of,O
358,particular,O
358,prisoners,O
358,retaining,O
358,of,O
358,his,O
358,own,O
358,accord,O
358,in,O
358,newgate,O
358,.,O
359,edward,PER
359,gibbon,PER
359,wakefield,PER
359,",",O
359,who,O
359,spent,O
359,three,O
359,years,O
359,in,O
359,newgate,O
359,a,LOC
359,little,O
359,before,O
359,the,O
359,time,O
359,of,O
359,the,O
359,inspector,O
359,',O
359,s,O
359,first,O
359,report,O
359,.,O
360,said,O
360,with,O
360,justice,O
360,that,O
360,incredible,O
360,scenes,O
360,of,O
360,horror,O
360,occur,O
360,in,O
360,newgate,O
360,.,O
361,it,O
361,was,O
361,moreover,O
361,in,O
361,his,O
361,opinion,O
361,",",O
361,undoubtedly,O
361,the,O
361,greatest,O
361,nursery,O
361,of,O
361,crime,O
361,in,O
361,london,O
361,.,O
362,the,O
362,most,O
362,popular,O
362,being,O
362,the,O
362,times,O
362,morning,ORG
362,herald,O
362,and,O
362,morning,O
362,chronicle,ORG
362,on,ORG
362,sunday,O
362,the,O
362,weekly,O
362,dispatch,O
362,bell,ORG
362,life,ORG
362,and,O
362,the,O
362,weekly,O
362,messenger,O
362,.,O
363,novels,O
363,flash,O
363,songs,O
363,play,O
363,books,O
363,such,O
363,as,O
363,jane,O
363,shore,O
363,grimm,O
363,",",O
363,german,O
363,tales,O
363,with,PER
363,cruikshank,PER
363,illustrations,O
363,.,O
364,one,O
364,of,O
364,these,O
364,published,O
364,by,O
364,stockdale,O
364,",",O
364,the,ORG
364,inspectors,O
364,styled,O
364,a,O
364,book,O
364,of,O
364,the,O
364,most,O
364,disgusting,O
364,nature,O
364,.,O
365,the,O
365,donation,O
365,of,O
365,a,O
365,philanthropic,O
365,gentleman,O
365,",",O
365,captain,O
365,brown,PER
365,",",O
365,but,PER
365,these,O
365,particularly,O
365,the,O
365,bible,O
365,',O
365,s,O
365,bore,O
365,little,O
365,appearance,O
365,of,O
365,having,O
365,been,O
365,used,O
365,.,O
366,a,O
366,lad,O
366,named,O
366,matthew,PER
366,white,PER
366,has,O
366,had,O
366,a,O
366,wound,O
366,in,O
366,his,O
366,eye,O
366,by,O
366,a,O
366,bone,O
366,thrown,O
366,at,O
366,him,O
366,",",O
366,which,O
366,very,O
366,nearly,O
366,destroyed,O
366,vision,O
366,.,O
367,watkin,PER
367,',O
367,s,O
367,knee,O
367,joint,O
367,is,O
367,very,O
367,severely,O
367,injured,O
367,.,O
368,a,O
368,.,O
368,prisoner,O
368,baxter,PER
368,is,O
368,in,O
368,the,O
368,infirmary,O
368,in,O
368,consequence,O
368,of,O
368,a,O
368,severe,O
368,injury,O
368,to,O
368,his,O
368,wrist,O
368,joint,O
368,.,O
369,watkin,PER
369,',O
369,s,O
369,case,O
369,referred,O
369,to,O
369,above,O
369,is,O
369,made,O
369,the,O
369,subject,O
369,of,O
369,another,O
369,and,O
369,a,O
369,special,O
369,report,O
369,from,O
369,the,O
369,surgeon,O
369,.,O
370,he,O
370,was,O
370,in,O
370,the,O
370,transport,O
370,side,O
370,when,O
370,one,O
370,of,O
370,his,O
370,fellows,O
370,in,O
370,endeavoring,O
370,to,O
370,strike,O
370,another,O
370,pris,O
370,",",O
370,on,O
370,',O
370,er,O
370,with,O
370,a,O
370,large,O
370,poker,O
370,missed,O
370,his,O
370,aim,O
370,and,O
370,struck,O
370,watkin,O
370,',O
370,s,O
370,knee,PER
370,.,O
371,on,O
371,this,O
371,female,O
371,side,O
371,",",O
371,where,O
371,the,O
371,ladie,O
371,',O
371,s,ORG
371,association,ORG
371,still,ORG
371,reigned,O
371,supreme,O
371,more,O
371,system,O
371,and,O
371,a,O
371,greater,O
371,semblance,O
371,of,O
371,decorum,O
371,was,O
371,maintained,O
371,.,O
372,the,O
372,separation,O
372,of,O
372,the,O
372,sexes,O
372,was,O
372,not,O
372,indeed,O
372,rigidly,O
372,carried,O
372,out,O
372,in,O
372,newgate,LOC
372,as,O
372,yet,O
372,.,O
373,and,O
373,the,O
373,men,O
373,could,O
373,also,O
373,at,O
373,any,O
373,time,O
373,go,O
373,for,O
373,tea,O
373,coffee,O
373,and,O
373,sugar,O
373,to,O
373,mrs,O
373,brown,O
373,shop,O
373,",",O
373,which,O
373,was,PER
373,inside,O
373,the,O
373,female,O
373,gate,O
373,.,O
374,some,O
374,member,O
374,of,O
374,the,O
374,ladies,ORG
374,association,ORG
374,observed,ORG
374,and,O
374,commented,O
374,upon,O
374,the,O
374,fact,O
374,that,O
374,a,O
374,young,O
374,rosy,O
374,cheeked,O
374,girl,O
374,had,O
374,been,O
374,kept,O
374,by,O
374,the,O
374,governor,O
374,from,O
374,transportation,O
374,.,O
375,committed,O
375,by,O
375,the,O
375,house,ORG
375,of,ORG
375,commons,ORG
375,who,O
375,had,O
375,been,O
375,lodged,O
375,in,O
375,the,O
375,governor,O
375,own,O
375,house,O
375,.,O
